date,symbol,open,high,low,close,volume
2021-07-14,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-14,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-14,FB,200.00,205.00,198.00,202.00,20000000
2021-07-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-14,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-15,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-15,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-15,FB,200.00,205.00,198.00,202.00,20000000
2021-07-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-15,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-16,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-16,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-16,FB,200.00,205.00,198.00,202.00,20000000
2021-07-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-16,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-19,FB,200.00,205.00,198.00,202.00,20000000
2021-07-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-20,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-20,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-20,FB,200.00,205.00,198.00,202.00,20000000
2021-07-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-20,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-21,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-21,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-21,FB,200.00,205.00,198.00,202.00,20000000
2021-07-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-21,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-22,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-22,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-22,FB,200.00,205.00,198.00,202.00,20000000
2021-07-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-22,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-23,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-23,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-23,FB,200.00,205.00,198.00,202.00,20000000
2021-07-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-23,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-26,FB,200.00,205.00,198.00,202.00,20000000
2021-07-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-27,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-27,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-27,FB,200.00,205.00,198.00,202.00,20000000
2021-07-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-27,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-28,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-28,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-28,FB,200.00,205.00,198.00,202.00,20000000
2021-07-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-28,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-29,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-29,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-29,FB,200.00,205.00,198.00,202.00,20000000
2021-07-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-29,SPY,400.00,405.00,398.00,402.00,70000000
2021-07-30,AAPL,150.00,155.00,149.00,152.00,50000000
2021-07-30,MSFT,250.00,255.00,248.00,252.00,30000000
2021-07-30,FB,200.00,205.00,198.00,202.00,20000000
2021-07-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-07-30,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-02,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-02,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-02,FB,200.00,205.00,198.00,202.00,20000000
2021-08-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-02,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-03,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-03,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-03,FB,200.00,205.00,198.00,202.00,20000000
2021-08-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-03,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-04,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-04,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-04,FB,200.00,205.00,198.00,202.00,20000000
2021-08-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-04,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-05,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-05,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-05,FB,200.00,205.00,198.00,202.00,20000000
2021-08-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-05,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-06,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-06,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-06,FB,200.00,205.00,198.00,202.00,20000000
2021-08-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-06,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-09,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-09,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-09,FB,200.00,205.00,198.00,202.00,20000000
2021-08-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-09,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-10,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-10,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-10,FB,200.00,205.00,198.00,202.00,20000000
2021-08-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-10,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-11,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-11,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-11,FB,200.00,205.00,198.00,202.00,20000000
2021-08-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-11,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-12,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-12,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-12,FB,200.00,205.00,198.00,202.00,20000000
2021-08-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-12,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-13,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-13,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-13,FB,200.00,205.00,198.00,202.00,20000000
2021-08-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-13,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-16,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-16,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-16,FB,200.00,205.00,198.00,202.00,20000000
2021-08-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-16,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-17,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-17,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-17,FB,200.00,205.00,198.00,202.00,20000000
2021-08-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-17,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-18,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-18,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-18,FB,200.00,205.00,198.00,202.00,20000000
2021-08-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-18,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-19,FB,200.00,205.00,198.00,202.00,20000000
2021-08-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-20,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-20,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-20,FB,200.00,205.00,198.00,202.00,20000000
2021-08-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-20,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-23,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-23,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-23,FB,200.00,205.00,198.00,202.00,20000000
2021-08-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-23,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-24,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-24,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-24,FB,200.00,205.00,198.00,202.00,20000000
2021-08-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-24,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-25,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-25,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-25,FB,200.00,205.00,198.00,202.00,20000000
2021-08-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-25,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-26,FB,200.00,205.00,198.00,202.00,20000000
2021-08-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-27,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-27,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-27,FB,200.00,205.00,198.00,202.00,20000000
2021-08-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-27,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-30,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-30,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-30,FB,200.00,205.00,198.00,202.00,20000000
2021-08-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-30,SPY,400.00,405.00,398.00,402.00,70000000
2021-08-31,AAPL,150.00,155.00,149.00,152.00,50000000
2021-08-31,MSFT,250.00,255.00,248.00,252.00,30000000
2021-08-31,FB,200.00,205.00,198.00,202.00,20000000
2021-08-31,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-08-31,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-01,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-01,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-01,FB,200.00,205.00,198.00,202.00,20000000
2021-09-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-01,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-02,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-02,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-02,FB,200.00,205.00,198.00,202.00,20000000
2021-09-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-02,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-03,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-03,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-03,FB,200.00,205.00,198.00,202.00,20000000
2021-09-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-03,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-06,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-06,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-06,FB,200.00,205.00,198.00,202.00,20000000
2021-09-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-06,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-07,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-07,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-07,FB,200.00,205.00,198.00,202.00,20000000
2021-09-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-07,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-08,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-08,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-08,FB,200.00,205.00,198.00,202.00,20000000
2021-09-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-08,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-09,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-09,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-09,FB,200.00,205.00,198.00,202.00,20000000
2021-09-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-09,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-10,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-10,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-10,FB,200.00,205.00,198.00,202.00,20000000
2021-09-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-10,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-13,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-13,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-13,FB,200.00,205.00,198.00,202.00,20000000
2021-09-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-13,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-14,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-14,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-14,FB,200.00,205.00,198.00,202.00,20000000
2021-09-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-14,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-15,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-15,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-15,FB,200.00,205.00,198.00,202.00,20000000
2021-09-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-15,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-16,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-16,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-16,FB,200.00,205.00,198.00,202.00,20000000
2021-09-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-16,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-17,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-17,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-17,FB,200.00,205.00,198.00,202.00,20000000
2021-09-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-17,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-20,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-20,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-20,FB,200.00,205.00,198.00,202.00,20000000
2021-09-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-20,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-21,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-21,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-21,FB,200.00,205.00,198.00,202.00,20000000
2021-09-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-21,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-22,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-22,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-22,FB,200.00,205.00,198.00,202.00,20000000
2021-09-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-22,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-23,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-23,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-23,FB,200.00,205.00,198.00,202.00,20000000
2021-09-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-23,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-24,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-24,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-24,FB,200.00,205.00,198.00,202.00,20000000
2021-09-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-24,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-27,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-27,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-27,FB,200.00,205.00,198.00,202.00,20000000
2021-09-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-27,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-28,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-28,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-28,FB,200.00,205.00,198.00,202.00,20000000
2021-09-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-28,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-29,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-29,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-29,FB,200.00,205.00,198.00,202.00,20000000
2021-09-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-29,SPY,400.00,405.00,398.00,402.00,70000000
2021-09-30,AAPL,150.00,155.00,149.00,152.00,50000000
2021-09-30,MSFT,250.00,255.00,248.00,252.00,30000000
2021-09-30,FB,200.00,205.00,198.00,202.00,20000000
2021-09-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-09-30,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-01,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-01,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-01,FB,200.00,205.00,198.00,202.00,20000000
2021-10-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-01,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-04,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-04,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-04,FB,200.00,205.00,198.00,202.00,20000000
2021-10-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-04,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-05,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-05,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-05,FB,200.00,205.00,198.00,202.00,20000000
2021-10-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-05,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-06,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-06,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-06,FB,200.00,205.00,198.00,202.00,20000000
2021-10-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-06,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-07,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-07,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-07,FB,200.00,205.00,198.00,202.00,20000000
2021-10-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-07,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-08,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-08,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-08,FB,200.00,205.00,198.00,202.00,20000000
2021-10-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-08,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-11,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-11,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-11,FB,200.00,205.00,198.00,202.00,20000000
2021-10-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-11,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-12,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-12,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-12,FB,200.00,205.00,198.00,202.00,20000000
2021-10-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-12,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-13,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-13,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-13,FB,200.00,205.00,198.00,202.00,20000000
2021-10-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-13,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-14,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-14,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-14,FB,200.00,205.00,198.00,202.00,20000000
2021-10-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-14,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-15,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-15,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-15,FB,200.00,205.00,198.00,202.00,20000000
2021-10-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-15,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-18,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-18,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-18,FB,200.00,205.00,198.00,202.00,20000000
2021-10-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-18,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-19,FB,200.00,205.00,198.00,202.00,20000000
2021-10-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-20,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-20,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-20,FB,200.00,205.00,198.00,202.00,20000000
2021-10-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-20,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-21,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-21,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-21,FB,200.00,205.00,198.00,202.00,20000000
2021-10-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-21,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-22,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-22,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-22,FB,200.00,205.00,198.00,202.00,20000000
2021-10-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-22,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-25,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-25,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-25,FB,200.00,205.00,198.00,202.00,20000000
2021-10-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-25,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-26,FB,200.00,205.00,198.00,202.00,20000000
2021-10-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-27,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-27,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-27,FB,200.00,205.00,198.00,202.00,20000000
2021-10-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-27,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-28,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-28,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-28,FB,200.00,205.00,198.00,202.00,20000000
2021-10-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-28,SPY,400.00,405.00,398.00,402.00,70000000
2021-10-29,AAPL,150.00,155.00,149.00,152.00,50000000
2021-10-29,MSFT,250.00,255.00,248.00,252.00,30000000
2021-10-29,FB,200.00,205.00,198.00,202.00,20000000
2021-10-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-10-29,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-01,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-01,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-01,FB,200.00,205.00,198.00,202.00,20000000
2021-11-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-01,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-02,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-02,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-02,FB,200.00,205.00,198.00,202.00,20000000
2021-11-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-02,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-03,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-03,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-03,FB,200.00,205.00,198.00,202.00,20000000
2021-11-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-03,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-04,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-04,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-04,FB,200.00,205.00,198.00,202.00,20000000
2021-11-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-04,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-05,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-05,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-05,FB,200.00,205.00,198.00,202.00,20000000
2021-11-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-05,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-08,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-08,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-08,FB,200.00,205.00,198.00,202.00,20000000
2021-11-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-08,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-09,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-09,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-09,FB,200.00,205.00,198.00,202.00,20000000
2021-11-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-09,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-10,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-10,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-10,FB,200.00,205.00,198.00,202.00,20000000
2021-11-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-10,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-11,AAPL,150.00,155.00,149.00,152.00,50000000
2021-11-11,MSFT,250.00,255.00,248.00,252.00,30000000
2021-11-11,FB,200.00,205.00,198.00,202.00,20000000
2021-11-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-11-11,SPY,400.00,405.00,398.00,402.00,70000000
2021-11-12,AAPL,150.00,155.00,149.00,152.00,50000000
